Algoritmi.A_STAR;Heuristiikka.ESTEETON;(955, 121);(368, 587);792.3250352560312;2.8908960819244385;35283
Algoritmi.JPS;Heuristiikka.ESTEETON;(955, 121);(368, 587);792.3250352560274;0.44359803199768066;81
Algoritmi.A_STAR;Heuristiikka.PYTHAGORAS;(953, 252);(943, 248);11.65685424949238;0.0005779266357421875;60
Algoritmi.JPS;Heuristiikka.PYTHAGORAS;(953, 252);(943, 248);11.65685424949238;0.13469314575195312;22
Algoritmi.A_STAR;Heuristiikka.ESTEETON;(953, 252);(943, 248);11.65685424949238;0.13489818572998047;43
Algoritmi.JPS;Heuristiikka.ESTEETON;(953, 252);(943, 248);11.65685424949238;0.1311020851135254;22
Algoritmi.A_STAR;Heuristiikka.PYTHAGORAS;(287, 5);(148, 772);824.575685169861;1.5655150413513184;82184
Algoritmi.JPS;Heuristiikka.PYTHAGORAS;(287, 5);(148, 772);824.5756851698604;0.47386598587036133;113
Algoritmi.A_STAR;Heuristiikka.ESTEETON;(287, 5);(148, 772);824.575685169861;1.885096788406372;54957
Algoritmi.JPS;Heuristiikka.ESTEETON;(287, 5);(148, 772);824.5756851698604;0.21014785766601562;64
Algoritmi.A_STAR;Heuristiikka.PYTHAGORAS;(231, 57);(626, 462);570.9575028878835;0.09914207458496094;5645
Algoritmi.JPS;Heuristiikka.PYTHAGORAS;(231, 57);(626, 462);570.9575028878802;0.24903297424316406;34
Algoritmi.A_STAR;Heuristiikka.ESTEETON;(231, 57);(626, 462);570.9575028878835;0.3000659942626953;3966
Algoritmi.JPS;Heuristiikka.ESTEETON;(231, 57);(626, 462);570.9575028878802;0.2484738826751709;34
Algoritmi.A_STAR;Heuristiikka.PYTHAGORAS;(821, 677);(182, 95);928.6925676241789;4.193947076797485;133161
Algoritmi.JPS;Heuristiikka.PYTHAGORAS;(821, 677);(182, 95);928.6925676241746;0.8418998718261719;179
Algoritmi.A_STAR;Heuristiikka.ESTEETON;(821, 677);(182, 95);928.6925676241789;3.37691068649292;85137
Algoritmi.JPS;Heuristiikka.ESTEETON;(821, 677);(182, 95);928.6925676241746;0.537632942199707;92
Algoritmi.A_STAR;Heuristiikka.PYTHAGORAS;(579, 339);(363, 1060);946.2072862499402;7.1440019607543945;280835
Algoritmi.JPS;Heuristiikka.PYTHAGORAS;(579, 339);(363, 1060);946.2072862499359;3.7104570865631104;474
Algoritmi.A_STAR;Heuristiikka.ESTEETON;(579, 339);(363, 1060);946.2072862499402;10.615092277526855;253521
Algoritmi.JPS;Heuristiikka.ESTEETON;(579, 339);(363, 1060);946.2072862499359;3.248020887374878;441
Algoritmi.A_STAR;Heuristiikka.PYTHAGORAS;(454, 914);(808, 211);857.0874452027945;2.9979588985443115;117768
Algoritmi.JPS;Heuristiikka.PYTHAGORAS;(454, 914);(808, 211);857.0874452027914;1.0902981758117676;179
Algoritmi.A_STAR;Heuristiikka.ESTEETON;(454, 914);(808, 211);857.0874452027945;3.6005539894104004;86743
Algoritmi.JPS;Heuristiikka.ESTEETON;(454, 914);(808, 211);857.0874452027914;0.5663957595825195;88
Algoritmi.A_STAR;Heuristiikka.PYTHAGORAS;(1064, 68);(307, 190);810.0193359837568;1.3547582626342773;73516
Algoritmi.JPS;Heuristiikka.PYTHAGORAS;(1064, 68);(307, 190);810.0193359837563;0.7891228199005127;158
Algoritmi.A_STAR;Heuristiikka.ESTEETON;(1064, 68);(307, 190);810.0193359837568;1.5026397705078125;17867
Algoritmi.JPS;Heuristiikka.ESTEETON;(1064, 68);(307, 190);810.0193359837563;0.11432003974914551;34
Algoritmi.A_STAR;Heuristiikka.PYTHAGORAS;(595, 623);(997, 155);645.6437943888986;1.0776100158691406;38481
Algoritmi.JPS;Heuristiikka.PYTHAGORAS;(595, 623);(997, 155);645.6437943888955;0.5157809257507324;95
Algoritmi.A_STAR;Heuristiikka.ESTEETON;(595, 623);(997, 155);645.6437943888986;1.312777042388916;24782
Algoritmi.JPS;Heuristiikka.ESTEETON;(595, 623);(997, 155);645.6437943888955;0.5811781883239746;89
Algoritmi.A_STAR;Heuristiikka.PYTHAGORAS;(346, 689);(259, 504);221.0365799264591;0.25481486320495605;11295
Algoritmi.JPS;Heuristiikka.PYTHAGORAS;(346, 689);(259, 504);221.0365799264593;0.11660194396972656;27
Algoritmi.A_STAR;Heuristiikka.ESTEETON;(346, 689);(259, 504);221.0365799264593;0.4328348636627197;6307
Algoritmi.JPS;Heuristiikka.ESTEETON;(346, 689);(259, 504);221.0365799264593;0.11930274963378906;27
Algoritmi.A_STAR;Heuristiikka.PYTHAGORAS;(933, 26);(95, 648);1095.640835796071;5.4140660762786865;149860
Algoritmi.JPS;Heuristiikka.PYTHAGORAS;(933, 26);(95, 648);1095.6408357960652;1.40169095993042;203
Algoritmi.A_STAR;Heuristiikka.ESTEETON;(933, 26);(95, 648);1095.640835796071;3.696516752243042;92487
Algoritmi.JPS;Heuristiikka.ESTEETON;(933, 26);(95, 648);1095.6408357960652;0.4885389804840088;77
Algoritmi.A_STAR;Heuristiikka.PYTHAGORAS;(135, 663);(471, 512);398.546247918338;0.7888622283935547;34130
Algoritmi.JPS;Heuristiikka.PYTHAGORAS;(135, 663);(471, 512);398.5462479183374;0.3815879821777344;61
Algoritmi.A_STAR;Heuristiikka.ESTEETON;(135, 663);(471, 512);398.546247918338;0.9165458679199219;26873
Algoritmi.JPS;Heuristiikka.ESTEETON;(135, 663);(471, 512);398.5462479183374;0.37976884841918945;58
Algoritmi.A_STAR;Heuristiikka.PYTHAGORAS;(628, 226);(441, 647);498.4579361637697;1.1952259540557861;54557
Algoritmi.JPS;Heuristiikka.PYTHAGORAS;(628, 226);(441, 647);498.45793616376875;0.38224220275878906;61
Algoritmi.A_STAR;Heuristiikka.ESTEETON;(628, 226);(441, 647);498.4579361637697;1.5298280715942383;41626
Algoritmi.JPS;Heuristiikka.ESTEETON;(628, 226);(441, 647);498.45793616376875;0.30977702140808105;45
Algoritmi.A_STAR;Heuristiikka.PYTHAGORAS;(1048, 232);(746, 572);465.09249583667696;0.6243128776550293;18554
Algoritmi.JPS;Heuristiikka.PYTHAGORAS;(1048, 232);(746, 572);465.09249583667474;0.1655590534210205;29
Algoritmi.A_STAR;Heuristiikka.ESTEETON;(1048, 232);(746, 572);465.09249583667696;0.5080990791320801;12191
Algoritmi.JPS;Heuristiikka.ESTEETON;(1048, 232);(746, 572);465.09249583667474;0.16391301155090332;25
Algoritmi.A_STAR;Heuristiikka.PYTHAGORAS;(953, 564);(62, 313);994.9676041556485;2.310170888900757;125865
Algoritmi.JPS;Heuristiikka.PYTHAGORAS;(953, 564);(62, 313);994.967604155647;1.0053367614746094;224
Algoritmi.A_STAR;Heuristiikka.ESTEETON;(953, 564);(62, 313);994.9676041556485;2.5751330852508545;65141
Algoritmi.JPS;Heuristiikka.ESTEETON;(953, 564);(62, 313);994.967604155647;0.5143039226531982;116
Algoritmi.A_STAR;Heuristiikka.PYTHAGORAS;(1062, 721);(994, 529);223.48023074035513;0.12203693389892578;6352
Algoritmi.JPS;Heuristiikka.PYTHAGORAS;(1062, 721);(994, 529);223.48023074035524;0.07868003845214844;26
Algoritmi.A_STAR;Heuristiikka.ESTEETON;(1062, 721);(994, 529);223.48023074035513;0.25225281715393066;4577
Algoritmi.JPS;Heuristiikka.ESTEETON;(1062, 721);(994, 529);223.48023074035524;0.07874512672424316;26
Algoritmi.A_STAR;Heuristiikka.PYTHAGORAS;(902, 720);(503, 962);542.4284989122472;1.3651559352874756;35520
Algoritmi.JPS;Heuristiikka.PYTHAGORAS;(902, 720);(503, 962);542.4284989122459;0.33548688888549805;81
Algoritmi.A_STAR;Heuristiikka.ESTEETON;(902, 720);(503, 962);542.4284989122472;0.9884910583496094;24915
Algoritmi.JPS;Heuristiikka.ESTEETON;(902, 720);(503, 962);542.4284989122459;0.1994190216064453;49
Algoritmi.A_STAR;Heuristiikka.PYTHAGORAS;(120, 940);(498, 1027);517.6833329081869;0.7097060680389404;37170
Algoritmi.JPS;Heuristiikka.PYTHAGORAS;(120, 940);(498, 1027);517.6833329081851;0.24701428413391113;126
Algoritmi.A_STAR;Heuristiikka.ESTEETON;(120, 940);(498, 1027);517.6833329081869;0.9095790386199951;31573
Algoritmi.JPS;Heuristiikka.ESTEETON;(120, 940);(498, 1027);517.6833329081851;0.20097088813781738;109
